-0.2059076279,9.778218269,-0.3830839694,-0.009426872246,0.02300151996,-0.002831971273
-0.167599231,9.718361855,-0.3543526828,-0.002707354724,0.01139508095,0.0002223549527
-0.14844504,9.694418907,-0.3519583941,0.0101208156,0.002232101746,0.006941872649
-0.1652049571,9.725543976,-0.3830839694,0.01073168125,-0.006320011802,0.009385334328
-0.1508393139,9.790189743,-0.4549122155,0.01195341069,-0.005709146615,0.01182879414
-0.1364736706,9.811738014,-0.4908263385,0.01500773709,-0.002043955028,0.0124396598
-0.1364736706,9.818921089,-0.5147690773,0.01867293008,0.00345383212,0.008774468675
-0.1508393139,9.845257759,-0.5698373914,0.02050552331,0.005897292867,0.009385334328
-0.1795706153,9.86680603,-0.6033572555,0.02844677307,0.004675562494,0.007552737836
-0.1795706153,9.862017632,-0.5554717779,0.03638802096,0.01017334964,0.002054950688
-0.1628106833,9.823709488,-0.4884320498,0.034555424,0.01017334964,-0.002221106086
-0.1604164094,9.804554939,-0.4166038036,0.03027937002,0.008951619267,-0.001610240783
-0.1388679445,9.763853073,-0.313650012,0.02111639082,0.005897292867,-0.001610240783
-0.1508393139,9.742303848,-0.2370332032,0.01073168125,0.001621236326,0.005720142275
-0.1867534369,9.725543976,-0.1771763414,0.007066489197,-0.003265685635,0.0008332201978
-0.1556278616,9.713572502,-0.184359163,0.00462302845,-0.003265685635,0.005720142275
-0.1652049571,9.759063721,-0.184359163,0.002179567004,-0.007541742176,0.003887546249
-0.1412622184,9.809344292,-0.2466102988,-0.0002638937731,-0.01303953025,0.001444085501
-0.1268965602,9.81413269,-0.3016786277,-0.003318219911,-0.01181779895,-0.001610240783
-0.07901106775,9.857229233,-0.3711125851,-0.006983411498,-0.003265685635,-0.005886297673
-0.09816526622,9.895537376,-0.3782954216,-0.006372546311,0.004064697307,-0.01016235445
-0.1604164094,9.895537376,-0.3663240373,-0.003318219911,0.005286428146,-0.008940623142
-0.1699935049,9.857229233,-0.3926610649,-0.003929085098,0.006508158054,-0.005886297673
-0.1699935049,9.823709488,-0.3543526828,0.0003469714429,0.01017334964,-0.00649716286
-0.167599231,9.833286285,-0.3926610649,0.007066489197,0.01567113772,-0.002221106086
-0.184359163,9.835680962,-0.4525179267,0.01439687237,0.02055805922,0.001444085501
-0.1316851079,9.818921089,-0.4070267081,0.02355985157,0.01994719356,-0.0003885102924
-0.102953814,9.816526413,-0.3830839694,0.03150109947,0.01750373282,-0.0003885102924
-0.04788549617,9.818921089,-0.3926610649,0.03211196512,0.008340754546,0.0008332201978
-0.03351984918,9.84046936,-0.4094209969,0.02966850251,0.01444940642,-0.002221106086
-0.07422251999,9.809344292,-0.4189980924,0.02600331046,0.01994719356,0.002665815875
-0.1604164094,9.823709488,-0.3902668059,0.01806206256,0.02177978866,0.003276681295
-0.2202732861,9.821314812,-0.3711125851,0.01378600672,0.01200594567,0.006941872649
-0.2513988614,9.780612946,-0.3447755575,0.002179567004,0.01017334964,0.002665815875
-0.2490045726,9.783006668,-0.3088614643,-0.005761681125,0.01811459661,-0.0003885102924
-0.2394274771,9.768641472,-0.3280156553,-0.0100377379,0.02422325127,-0.001610240783
-0.184359163,9.766246796,-0.3495641351,-0.01064860262,0.02788844146,-0.009551488794
-0.1388679445,9.768641472,-0.3256213665,-0.006983411498,0.02666671202,-0.0138275465
-0.1149251908,9.816526413,-0.3447755575,-0.001485624351,0.02483411506,-0.0138275465
-0.1101366431,9.818921089,-0.332804203,-0.0002638937731,0.01750373282,-0.00527543202
-0.102953814,9.799766541,-0.335198462,-0.002096489538,0.01444940642,0.003887546249
